10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,
300,600,1300,1900,2600,3700,5000,5400,6900,8200,10100,13300,12700,14000,14900,18600,19300,22900,23400,23800,28000,30500,31400,34000,37800,39900,41000,44800,48200,50900,54900,57900,64100,70300,68900,71400,77700,78800,83500,85900,88500,98400,103300,108000,108400,113600,116800,123700,124500,132500,134200,137700,148500,170300,156000,166000,163200,176300,175000,191200,191900,198100,202900,201900,217700,220900,223900,228700,235900,243200,257500,253500,263000,287000,282900,280100,298800,300400,303100,320500,361900,352500,348000,543700,382000,408800,374400,386800,471400,615000,428400,631400,716100,795000,692100,431900,481900,458100,464900,484700,
100,400,1000,1300,2200,2700,3800,4500,5900,8900,8700,10400,11500,12700,13600,16500,18200,20000,21400,22500,27400,26300,29500,32500,35700,37300,39000,43600,45700,48600,52000,55800,60500,62200,66200,67900,74300,72700,80000,83200,83900,92900,101200,102100,103500,124600,114100,119000,119600,127600,127800,135200,143000,142000,151900,169200,163400,175600,175700,184400,188800,196500,194900,200000,210200,210700,215300,225900,233200,249500,250400,248100,264100,274700,271200,280000,296400,305400,309400,328400,347300,345900,347500,536000,574300,372400,368900,388800,564800,642800,420500,664700,720500,899400,699800,435500,450800,446200,461800,507500,
100,200,700,1200,1800,2500,3500,5500,5300,6500,8300,9700,10300,11800,13000,16200,16700,18700,20700,21100,24400,24600,27800,31700,34000,34800,39000,41200,43400,47800,51300,54000,58600,60200,63300,67300,72300,78500,79500,84100,82800,88800,99100,101700,103100,121400,175100,113500,122700,124200,128200,149900,140600,144800,151900,162800,158500,171500,173100,179700,189700,186300,196500,199800,209600,217000,215600,225500,229600,230200,245300,250500,251200,275000,282600,274800,285100,294700,298700,310400,339600,336700,335200,590100,561000,398400,368000,387600,615100,655300,412200,670600,704800,781300,701800,430900,444600,438600,454200,498400,
0,200,600,1000,1700,2200,3300,3800,5000,6200,7800,9300,9900,11500,12500,15400,15800,18200,20000,20600,23600,24100,27400,32700,32800,33600,35800,40900,42600,45900,50000,52200,57800,59200,62100,68400,70400,71600,79800,80800,82600,89700,95200,101100,99300,107600,117600,114900,113600,126900,129500,143200,141500,138600,155400,161200,160000,175900,170700,179500,186900,187000,200000,194700,213400,214600,295400,218600,228100,227900,245600,251000,252600,274400,282600,275000,286000,297700,298900,307000,341300,334600,473000,363900,536800,386500,362500,391100,424700,660000,422000,676500,824000,698800,693500,428500,443300,444800,453000,482500,
0,200,600,1100,1600,2300,3000,3500,5000,5800,7400,8900,9400,11000,11800,15200,15300,17600,20700,20200,22900,23800,28400,28900,32000,33200,35100,42100,42900,45300,50400,51900,57300,60600,63700,66100,70100,71700,75900,81300,79600,89000,96600,99900,104900,116500,112900,114400,118300,123100,125900,131700,154100,138100,149300,164000,159100,173600,176100,177200,190100,187800,200400,193800,213100,218600,228900,221700,228400,229300,243500,251500,252200,272700,282300,271400,291700,294100,299700,310000,341600,338800,404000,359700,585200,411800,364600,386000,450600,646500,418200,647900,520500,639400,702200,430700,440500,452800,453600,484600,
100,200,500,1000,1600,2200,3100,3400,4700,5800,7500,8700,9200,10800,11600,14900,14900,17300,18700,19600,22500,22900,26000,28200,31500,32400,36800,38600,43800,45000,52100,51300,56800,56900,60800,64800,70500,69100,77500,81300,79700,88800,96200,101200,98900,111100,109900,115400,119700,123300,126700,130600,136900,140900,149900,161700,160400,172200,176600,175900,187600,188300,198100,196600,208500,206900,230300,219400,223700,242900,246600,246800,256300,274200,283600,270300,290800,294700,300400,324100,340200,334700,346600,371900,584400,393500,365100,390600,539100,500500,423100,611900,819000,846700,739000,450900,440600,439000,526500,481100,
100,200,500,1000,1600,2100,3100,3400,4700,5600,7400,8700,8900,10500,13600,15000,14600,17200,18500,19400,22500,22600,25600,28000,31400,32900,33900,41700,41200,44600,48800,50700,56800,56900,62200,68400,73200,71800,76400,83500,81800,86800,95000,97300,98300,109700,109600,115000,113800,123700,156600,132700,136000,137600,152800,163600,163300,175100,180200,176400,187900,185500,197200,195500,208000,209300,222300,220600,227200,252600,246100,248100,255000,275000,281900,267900,288800,296000,295800,310500,346200,338200,343100,355100,529600,384200,365300,392000,422700,625800,411300,638800,754800,686200,520900,432600,440100,441300,557200,476400,
100,200,600,1000,1500,2100,3000,3400,4500,5600,7200,10100,8700,10200,11000,14400,14500,17300,18400,19100,22800,22400,25300,28100,30900,34800,34000,41300,41100,44200,49200,50500,55800,56100,64000,67700,72000,67200,75400,80300,98800,87000,94900,100300,98400,105300,111500,114800,113400,121400,129900,130200,138000,137100,149600,158800,162300,170800,173700,175400,189800,187600,195000,196600,210300,216900,219600,219400,226100,241100,246700,249600,255100,276200,280000,269500,287600,295100,297500,306100,341300,340800,339600,358900,594900,425200,361500,399700,432600,658200,442300,681100,687200,813800,453900,467300,444000,435400,463300,475300,
0,200,500,1000,1600,2000,3000,3200,4600,5500,7100,8200,8800,10100,10900,14300,14600,17100,18100,18900,22600,22600,25100,29900,32700,32500,33100,42600,40800,44000,46600,50400,55700,56000,66400,67300,71200,70600,75500,79500,81000,87300,96200,97000,100800,105700,110500,114000,114200,122300,126800,131600,138100,135600,151400,161500,159500,171900,170500,174200,183900,191000,194200,191600,213500,216100,217200,226700,223400,239300,243400,250000,258100,281200,277800,269200,287600,292300,299700,312900,340200,342500,343200,352200,606600,391000,367500,386300,636900,578800,416100,475100,704100,716700,480000,625000,443200,434400,455000,474700,
