10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,
100,100,300,400,500,600,500,500,800,900,1100,1000,800,1000,1200,1000,1100,1400,1300,1300,1300,1400,1400,1400,1600,1300,1300,1700,1600,1400,1600,1800,2200,2000,1600,2200,2200,1900,2100,2300,2600,2400,2400,2600,2600,2700,2600,2900,3200,3100,3400,3000,3600,3300,3600,3800,4100,4400,3900,4100,4500,4400,4500,4800,4700,4900,4800,5000,5400,5100,5500,5400,5800,5800,5700,5900,6100,6100,5900,6600,6500,6800,6900,6800,7400,7500,7400,7400,7700,7700,7800,8200,7900,8300,8200,8500,8600,8800,9200,8800,
100,0,300,200,200,300,200,300,500,700,800,700,600,700,700,800,900,900,1100,1200,1300,1200,1300,1100,1500,1100,1300,1200,1400,1300,1500,1400,1600,1700,1500,1900,1900,1900,2000,2300,2200,2200,2600,2300,2500,2600,2500,2800,2800,2900,3200,2900,3200,3100,3200,3500,3700,3700,3800,4500,3800,4000,4400,4600,4300,4600,4400,4900,4800,4800,5200,5000,5700,5500,5400,5600,6100,5800,5500,6200,6200,6500,7000,6400,6600,7100,7400,7300,7700,7600,7500,8100,7700,8300,7800,8300,8100,8800,8900,8700,
100,200,200,100,200,300,200,200,500,600,700,400,400,600,800,700,700,800,900,1000,1100,1100,900,1000,1100,1100,1100,1200,1400,1300,1900,1500,1600,1600,1500,1800,1800,1700,1800,2100,2200,2100,2300,2200,2600,2500,2400,2600,2700,2800,3200,2800,3000,3400,3100,3400,3400,3700,3700,3800,3700,3900,4300,4500,4300,4500,4300,4600,4700,5100,5000,4800,5400,5300,5300,5400,5800,5600,5400,6100,6100,6300,6700,6400,6700,7100,7100,7300,7600,7400,7300,8000,8100,8100,7700,8400,8100,8500,8800,8500,
0,200,100,200,200,300,200,200,500,300,800,700,300,600,800,700,600,500,1000,800,1000,1100,1200,1200,1300,1000,1200,1100,1300,1300,1300,1400,1500,1400,1400,1700,1800,1700,1700,2100,2100,2100,2200,2200,2600,2400,2400,2600,2700,2700,3000,2800,3100,3200,3000,3300,3400,3600,3600,3700,3700,3900,4200,4700,4200,4400,4400,4500,4600,4600,4900,4900,5300,5300,5500,5300,5700,5500,5500,6100,5900,6200,6700,6400,6500,7100,7100,7100,8300,7400,7400,7800,7900,8100,7600,8200,7900,8600,8600,8500,
0,100,100,200,200,300,100,300,400,300,800,500,600,600,800,700,700,800,700,700,900,800,1100,1100,900,1100,1100,1000,1300,1200,1200,1300,1500,1400,1400,1600,1800,1600,1700,2100,2100,2100,2200,2100,2300,2400,2400,2500,2600,2700,3100,2700,3000,3000,2900,3300,3300,3600,3600,3700,3600,3800,4300,4500,4000,4400,4200,4500,4700,4600,4900,5100,5300,5100,5200,5300,5700,5500,5300,6000,6000,6200,6600,6300,6300,7000,7200,7200,7500,7300,7300,7600,7500,8100,7600,8300,7900,8400,8500,8300,
100,100,100,100,200,300,200,200,400,500,300,600,300,500,700,500,400,800,1000,600,800,800,800,1000,1300,900,1000,1100,1200,1100,1200,1500,1400,1400,1300,1600,1700,1500,1700,2100,2000,2100,2200,2200,2300,2400,2300,2500,2600,2700,3000,2700,3100,2900,2900,3300,3300,3500,3500,3600,3700,3800,4200,4400,3900,4400,4200,4500,4600,4600,4800,5200,5300,5200,5100,5300,5400,5400,5400,6400,5900,6200,6600,6300,6300,7000,7000,7000,7600,7400,7200,7600,7500,8000,7500,8100,8000,8500,8500,8200,
100,100,100,200,200,200,200,200,200,300,300,600,300,400,600,300,700,500,1000,900,700,1000,700,900,1200,900,1100,1000,1100,1200,1200,1300,1400,1400,1300,1500,1700,1600,1700,2100,2000,2100,2200,2100,2300,2300,2300,2500,2500,2700,3000,2700,2900,2800,2800,3200,3300,3500,3400,3700,3500,4200,4200,4300,3900,4300,4300,4400,4600,4500,4900,4800,5300,5100,5100,5300,5500,5700,5800,5900,5900,6300,6700,6200,6300,6900,7000,7200,7500,7400,7300,7600,7600,8000,7500,8200,7900,8400,8400,8200,
0,100,100,100,100,200,100,300,200,300,400,600,600,400,500,400,700,800,600,700,700,1000,1000,1100,900,900,1100,1000,1200,1100,1100,1200,1300,1500,1300,1500,1700,1600,1700,2100,1900,2100,2100,2100,2300,2400,2400,2400,2500,2600,2900,2600,2900,2800,2800,3200,3300,3400,3500,3700,3600,4000,4200,4200,3900,4300,4100,4400,4500,4400,4800,4900,5100,5200,5100,5600,5500,5500,5500,5900,6000,6200,6500,6100,6300,6900,7000,7200,7400,7300,7400,7500,7500,7900,7500,8100,7900,8400,8500,8400,
0,100,200,200,100,200,200,300,200,500,300,300,600,600,600,400,400,500,600,700,700,700,1000,800,900,900,1000,1100,1100,1100,1200,1200,1400,1400,1200,1600,1600,1600,1700,2000,1900,2100,2000,2100,2400,2300,2400,2400,2700,2600,3000,2600,2900,2800,2800,3200,3300,3500,3400,3600,3600,4300,4100,4300,3900,4200,4100,4400,4400,4500,4700,4700,5200,5200,5200,5200,5400,5500,5300,6200,5900,6100,6600,6100,6200,6900,6900,6900,7600,7300,7300,7500,7600,8000,7500,8200,7900,8400,8500,8400,
100,200,200,200,200,200,200,200,300,600,200,300,600,400,400,600,700,700,600,900,700,700,1000,800,1200,900,1000,1100,1200,1100,1200,1200,1400,1400,1400,1600,1600,1600,1700,2000,1900,2100,2100,2000,2300,2400,2300,2400,2600,2600,3000,2600,2900,2800,3000,3200,3400,3400,3700,3600,3600,4000,4200,4400,3800,4400,4200,4400,4500,4600,4900,4700,5100,5200,5100,5200,5400,5500,5200,5900,5900,6100,6500,6100,6300,6900,6900,8900,7300,7200,7200,7600,7500,8000,7500,10200,7900,8300,8500,8400,
0,100,100,200,200,300,200,200,200,300,300,600,300,400,700,600,400,500,900,600,1000,1000,700,1000,800,900,1000,1000,1200,1100,1000,1200,1300,1300,1300,1500,1600,1500,1700,1900,1900,2000,2100,2000,2200,2400,2300,2400,2400,2600,3000,2700,2900,2800,2900,3200,3300,3900,3300,3600,3500,3800,4200,4200,3900,4400,4100,4400,4500,4500,4800,4700,5000,5100,5100,5200,5400,5400,5300,5800,5900,6200,6500,6100,6300,6800,6900,6800,7200,7200,7200,7500,7400,8000,7500,8000,7900,8400,8400,8400,
100,100,100,100,100,200,200,200,400,300,200,300,300,400,500,400,400,500,600,600,700,1000,700,1100,1200,900,1100,1000,1100,1100,1100,1200,1400,1300,1300,1500,1600,1500,1700,2000,1900,1900,2100,2000,2300,2300,2300,2400,2800,2600,2800,2600,3000,2800,2800,3200,3200,3300,3300,3600,3800,3800,4100,4100,3800,4400,4500,4400,4400,4500,4800,4700,5100,5200,5100,5100,5400,5500,5300,5900,6200,6100,6500,6000,6200,7100,6900,6900,7200,7200,7200,7500,7500,7900,7400,8000,7800,8300,8400,8400,
0,100,100,100,100,300,200,200,200,200,700,300,400,400,500,400,400,400,600,900,1200,700,700,1100,900,900,1000,900,1200,1200,1000,1300,1400,1400,1300,1500,1600,1400,1600,1900,1900,2000,2000,2300,2300,2300,2300,2400,2700,2500,2900,2600,3000,2700,2800,3200,3300,3300,3300,3600,3500,3800,4200,4200,3900,4400,4200,4300,4300,4400,4800,4600,5200,5600,5000,5100,5700,5400,5200,5900,5900,6200,6500,6200,6600,6800,7000,6900,7300,7200,7200,7500,7500,7900,7400,8100,7700,8400,8500,8300,
