10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,
400,500,900,1000,1300,1600,2100,2700,3000,3400,3900,4300,4800,5700,6000,7000,7400,8300,9300,15400,10600,11200,14200,13200,13500,14600,15600,16400,17800,18700,20000,21000,22500,23300,24400,26700,27100,29100,30600,31900,33300,35100,36500,38200,40000,41700,42000,44800,46600,50600,50600,52000,54100,56100,57500,60200,62100,64100,65000,73000,70200,74000,77000,78900,81800,81600,86800,89500,88800,95800,94100,98500,103700,101500,104300,104400,107300,110000,120000,118200,124000,128800,124400,132300,129100,151600,135800,145700,161600,150200,150200,154900,156500,166100,163800,167400,167200,175600,180400,181000,
200,200,400,900,1100,1400,2100,2400,2600,2800,3600,4100,4500,5400,5500,6700,7200,7800,8900,9400,10500,10800,11700,12700,25800,14400,15300,16100,17500,18500,19800,20700,28400,22800,24500,28300,27200,28900,30600,33600,32600,34700,35400,38000,39600,40700,42400,44700,51300,48100,50200,51800,53700,55700,57300,59700,61700,66400,67400,69400,69800,73500,73200,76500,79100,83500,83400,90400,88800,90600,93800,95800,101300,102500,103900,105200,106900,159100,114100,119900,121600,125500,127000,129400,129500,139500,136100,147800,147700,143900,150400,168200,160100,171600,164200,166900,173500,172300,181400,187000,
200,200,400,700,1000,1300,2000,2600,2300,2900,3400,3900,4400,5200,5600,6600,6700,7700,8700,9300,10100,10700,11800,12600,13500,14100,15100,16000,19600,18500,19500,20500,25400,23000,24700,25700,27100,30900,32300,31100,32500,34700,35200,37700,40200,40200,42700,44500,46700,49400,50100,51600,55500,55700,57100,60700,61500,63600,65800,68700,70000,70200,76000,79100,79200,82000,83700,90200,90800,90700,94300,95600,101200,101400,106300,106600,109800,119200,114600,117700,121300,123100,126700,129300,134600,139700,138400,146700,141600,147400,167100,154200,159800,160600,164700,166400,167000,170200,179300,182000,
200,100,400,800,900,1500,1700,2300,2300,3000,3400,3900,4700,5700,5400,6900,7400,7700,8800,9100,10100,10600,11700,12400,13100,14300,15000,15900,17300,20400,19600,20700,24000,22700,24500,25900,27100,28600,29900,31000,32400,35000,35000,37700,41200,40400,43900,44300,46200,53300,51100,51400,52500,57700,56900,62000,61800,63300,67000,66900,69500,73000,76500,78800,79000,81500,83900,87200,90100,90700,91400,95500,98200,101300,103600,103500,106900,117900,114300,119500,120800,125500,125900,129300,129000,157400,135500,141800,140900,144100,150000,154200,149800,159900,162700,166500,166500,168700,176400,183100,
100,100,300,900,900,1400,1700,2100,2700,2800,3300,3900,4200,5200,5500,6400,6700,7600,8700,9300,9900,10700,11800,12500,13100,14300,14900,15800,17300,18000,19400,20800,21700,22700,24900,26000,29800,28500,30400,31000,32200,36300,35000,37500,39200,40100,41900,44400,46200,47900,51700,51700,53000,55500,57200,59300,61400,63700,66800,67800,69500,71200,75900,78500,79000,83000,86300,84200,86600,90500,91100,95300,98200,100800,103500,103500,106700,117100,114100,117800,157000,123200,123400,128700,128800,142300,134900,141800,141200,144300,150700,150000,149900,160100,163500,166400,171400,170500,176300,179800,
0,100,300,900,1000,1400,1600,2300,2300,2900,3200,3800,4200,5200,5500,6300,6500,7500,8500,9200,10000,10600,11600,12400,13100,14100,14900,15900,17400,18100,19400,20700,22500,22500,25600,27900,26600,28400,32300,30900,32100,34400,35000,37600,39200,39900,44600,45100,45900,47800,49600,52400,53400,56400,59200,59400,61200,63200,64200,71000,71100,72200,73000,76300,78700,79700,83400,86000,86100,90200,90800,95500,102500,100600,103900,103500,106500,117700,113900,115000,120900,123100,123500,128900,128800,139400,135700,141500,140800,143600,149900,150000,149900,160000,162400,168700,169600,169700,179900,179900,
100,300,700,800,800,1300,1600,1900,2400,2600,3300,3800,4200,5100,5600,6300,7000,7600,8500,9100,9900,10600,11700,12300,12900,14100,14800,15700,19100,18000,19400,22700,22100,22500,24300,25200,26700,28600,29800,30900,32000,36500,35000,37500,39100,40000,41500,43300,46000,47600,50100,50200,54700,54100,57200,59300,61300,63400,65500,67500,67900,75000,72700,78100,78800,79100,83000,86000,86300,90400,91200,94900,99700,100700,103700,109600,106600,112600,114000,116500,120800,123100,123000,129200,128400,139400,140700,141700,141400,144000,150100,149800,149900,162100,162500,166700,166400,170700,176800,202700,
100,200,500,700,900,1300,1500,1900,2600,2900,3300,3800,4400,5100,5400,6200,6900,7500,8600,9000,9700,10600,13100,12400,12800,14000,14900,15900,17000,17800,19400,20100,22100,22600,24500,25400,27100,29100,29700,30900,32000,33600,35900,37800,39000,40300,41300,43100,45900,47600,49800,50100,52300,53900,56800,59500,61000,63300,62500,67600,71700,70500,72500,77000,78700,79200,84700,120900,85800,90500,91100,95400,98200,100300,103500,104100,111800,109000,113800,114800,121700,122900,123300,132300,128800,137200,141200,144500,163400,143400,149900,149700,153300,160100,163000,166300,166400,170300,176400,182800,
100,200,500,800,900,1200,1500,2100,2300,3000,3100,3700,4300,5100,5300,6200,7100,7500,8700,11100,9900,10500,11300,12300,12900,14000,14800,15700,16800,18000,19500,20400,24300,22500,24600,25500,27200,30500,34800,31000,32200,34000,35700,37400,39200,42800,41100,43200,45700,49100,49600,50200,52100,54000,56500,59300,61200,63000,63600,70400,75400,70100,72300,74400,78500,78900,85900,85800,86100,89900,94300,95500,98000,100600,103500,103900,107000,109300,113900,114800,127600,122600,122800,129700,128600,136700,141400,146100,149500,143600,149900,149900,159800,159800,162500,165900,166400,170300,176700,183000,
0,300,400,800,1000,1200,1400,2200,2100,2700,3100,3600,4200,4900,5400,6500,6700,7400,8500,8700,9900,10500,11400,12300,12900,14000,14800,15700,16900,17800,19300,20200,22400,22500,24300,25800,26900,28300,30200,35800,31800,36000,36200,38000,39100,39900,41600,43200,47600,46500,49500,54900,52400,53900,56900,59400,61000,65800,64000,65800,70500,69800,72700,76400,78800,79100,91900,85600,85900,90600,91000,95200,100200,100400,103800,104900,106500,109900,113800,114800,123700,120600,123200,129700,128800,136900,138400,141500,141400,143600,149600,149300,159100,159600,163400,166200,166300,201000,176600,182400,
100,200,400,800,900,1300,1500,1900,2500,2900,3000,3600,4300,4700,5500,6200,6900,7500,8600,8600,9900,10600,11500,12100,12900,14000,14800,15700,17400,17900,19200,20200,22700,22900,24800,27900,26900,28300,30000,31900,31800,33800,36000,37500,39000,39800,41400,43100,46600,46600,49600,50700,51900,55300,56700,59400,61000,62900,64000,65900,72200,70000,72500,74300,78600,79000,91300,86000,86100,90300,90800,95100,98700,100700,103300,106300,106500,111300,113800,114400,123300,120100,129100,129500,128300,136500,137300,141500,140900,143000,149400,149500,160600,159300,162600,166400,169200,186700,176800,182700,
100,300,400,800,900,1300,1600,2200,2400,2700,3300,3700,4100,4700,5400,6100,6500,7400,8500,8600,10000,10400,11500,12200,12800,14100,14700,15600,17100,17800,19200,20300,22500,22800,26400,27800,27000,110800,30400,33600,31900,33400,35500,37500,39000,40200,41200,43200,46000,46400,49600,50400,52400,54900,57000,59600,61200,62900,63800,66200,72200,69900,72800,74500,78600,80200,87900,85800,87600,90200,90900,95100,96100,102600,103400,104100,107200,110800,113900,114500,120000,120000,122700,130100,128500,137700,135100,141300,141100,144100,150000,149700,159300,160000,163000,166800,166500,176600,179400,183600,
100,200,500,700,1000,1300,1500,1900,2300,2600,3000,3600,4100,4700,5300,6000,6600,7300,8500,8600,9800,10300,11400,12200,12700,14100,14800,15700,17100,17900,19200,20400,24000,23000,24300,25100,26900,28300,31500,30700,32000,33400,37500,37200,39000,39900,41100,43200,47800,46200,49700,50200,51800,57900,59000,59100,61200,63000,63600,66000,71800,69800,72700,74400,78700,81500,88100,85600,89200,90200,90600,95200,95500,98100,105500,103800,106300,110800,113600,114500,119800,120000,122900,129700,128500,133700,145600,141900,140600,140300,149500,149300,156600,159700,162700,166400,166200,182700,179700,179900,
100,200,300,600,900,1200,1500,1800,2200,2600,3100,3600,4300,4700,5300,5800,6600,7100,8700,8600,10100,10300,11200,12200,12700,14100,14700,15600,17100,17800,19100,20600,22000,24900,24500,25100,26900,28300,31200,30800,31800,33500,34900,37800,38800,40000,41400,43500,48700,46500,49500,50600,51900,56600,57100,59400,61000,62900,63700,77200,69300,70000,90400,74800,78500,78800,85200,85800,86200,90400,90700,95200,95700,98400,103100,103600,106200,110800,114000,114500,119900,119700,122800,130000,128300,133300,135300,141500,141300,140500,151500,149600,153400,169400,162200,165900,165900,174900,179300,179700,
100,100,500,700,900,1100,1500,1800,2200,2600,3000,3600,4600,4600,5300,5800,6900,7300,8500,8500,10900,10300,11200,12200,12600,14000,14800,15900,17200,17900,19100,20600,21900,25100,24300,28300,26800,32600,29200,30600,31800,33500,35000,37300,38900,39800,41300,42900,44900,46500,49600,49900,52000,54500,56500,59200,61100,62800,65600,68200,69400,69700,72800,74300,78400,79200,87400,85700,86200,90100,90900,94800,95900,98800,105700,103400,106700,110600,113800,114300,122900,120600,122800,130200,128900,134300,135500,141400,143300,140200,149900,149900,154100,172600,162500,166000,168900,169800,179400,180400,
100,300,500,700,800,1200,1700,1800,2400,2600,3400,3600,4200,4500,5200,5700,6600,7300,8700,8800,9800,10300,11200,11900,12700,14000,14700,16100,16900,18100,19100,20600,23700,22600,24500,42400,26700,27800,35500,30500,32100,33400,34800,37200,38800,39800,41100,43100,45000,47000,49500,50200,52100,53500,56800,59200,60900,63100,63700,65700,69400,69600,72600,74500,78500,79100,87800,183300,86000,90200,90700,95100,95800,102800,105500,103700,106200,110600,113900,115600,120000,125100,123100,129900,128500,133700,135300,144400,146700,140100,149800,149800,153000,162700,162800,166100,167100,171500,179400,179900,
