285.233,706.791,1423.639,3578.333,5245.816,8406.34,10787.399,12768.088,20345.099,23024.854,30629.544,34502.131,42738.62,46982.233,59370.541,65402.179,73447.088,81265.833,94071.705,105239.625,124088.073,127317.171,137069.296,156485.33,170430.891,173760.543,201162.263,218316.855,215810.5,227384.117,264787.094,270781.965,298233.007,298018.175,332581.503,352140.361,344816.389,383233.926,410618.921,427802.735,455075.366,482843.733,487558.574,489763.28,544573.281,539812.089,584621.09,598857.303,621132.599,658803.978,700291.185,719793.067,754934.941,777815.319,786236.993,826164.02,806892.66,847175.632,915189.375,956501.979,965964.928,999796.75,1033843.531,1043124.14,1087805.483,1107437.674,1187181.392,1207201.338,1183617.408,1266580.07,1294040.59,1318033.575,1384053.027,1394284.387,1454862.244,1467061.418,1524464.871,1548309.067,1584733.906,1533834.922,1653370.5,1715915.647,1762316.567,1785783.101,1845056.738,1896984.196,1911417.795,1972635.544,2038076.335,2068644.656,2090946.926,2161953.369,2159064.306,2204455.433,2247576.495,2278726.715,2378452.949,2421806.992,2436355.873,2416890.901
10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
849,1406,2570,6081,8325,11970,15593,18112,28643,29491,39754,42636,52097,54981,100932,75691,84369,92597,106235,116526,127114,133697,146755,159394,177776,173432,201840,223300,214136,223323,263448,276125,293361,293357,322448,348442,331315,375771,405642,430283,490403,481412,501169,534927,566203,541256,566620,600998,631326,664847,699328,717506,777331,786889,794196,795247,812967,873969,930540,921014,971953,999918,1082471,1036538,1144267,1136704,1193908,1196760,1214198,1262103,1272530,1293561,1413631,1361042,1473984,1437313,1498622,1603876,1690313,1574945,1620470,1681514,1759178,1811679,1809268,1843558,1909815,1977024,2015892,2066186,2136210,2165524,2164179,2237231,2219641,2277233,2361562,2375672,2475059,2358109
415,895,1913,18320,7459,11053,14157,17047,25630,27243,35925,40522,48911,53082,64269,69203,79766,85761,97087,110245,125113,127398,137006,154340,170859,169927,198632,215812,213133,225421,261952,267039,285485,292316,324741,345248,335040,377515,401718,423033,462731,480525,465780,479149,546830,541939,570857,587076,608806,645408,701498,706619,756748,768154,813447,812513,796504,873679,922067,933513,974085,1005007,1011460,1045391,1096813,1119539,1260026,1180713,1184696,1294788,1282567,1309939,1381526,1367198,1498521,1443432,1526774,1546105,1715532,1573911,1621008,1679319,1747892,1852220,1794964,1913804,1937594,2044217,1992325,2030861,2086010,2161860,2104418,2131989,2273954,2273368,2346334,2440204,2383565,2391550
343,735,1507,4141,6515,9906,12613,16085,23075,25865,34836,38129,91596,51772,60640,67634,77608,85617,94855,108975,126095,126293,138419,151983,180769,169649,198120,215355,215630,239939,263635,276790,308220,288614,326044,343357,332084,374489,400997,425026,519153,484415,461577,507366,545492,538969,569544,574455,616104,727899,704448,704942,742801,783321,787782,854236,821050,826032,917576,965935,971183,1014985,1007716,1038082,1101093,1076723,1212278,1221700,1172856,1234624,1279308,1320304,1376985,1366149,1443394,1481284,1524471,1547524,1631807,1495421,1661568,1696601,1921996,1722000,1803534,1921585,1892968,1948708,1966441,2074718,2052478,2156823,2104287,2249123,2228493,2262888,2422057,2446617,2471766,2350701
255,669,1436,3730,6118,9431,12017,15131,22407,24863,34067,36981,46049,50349,59128,66478,79115,82077,94258,107753,123035,124315,134292,153842,167361,173307,214868,213789,228051,226565,257725,273160,300944,291473,343755,346416,331107,374360,422081,425675,452573,489691,516882,494649,550134,533647,569880,579243,579392,647393,691650,701231,752993,783104,786268,801035,807434,839037,921712,966661,964590,979052,1007535,1044258,1126490,1078885,1201428,1213842,1165744,1239618,1285879,1325788,1393428,1364857,1425030,1507240,1535608,1549857,1549540,1494582,1678079,1726883,1700126,1789423,1830393,1891372,1856654,2006075,2073404,2070403,2113399,2103839,2136446,2221223,2195806,2268665,2412676,2420786,2403974,2466079
271,636,1336,3551,5694,9064,11487,14780,21645,25469,32625,36212,45631,49026,58177,65721,76185,80892,93620,104644,122454,124078,135790,153683,168527,167827,199817,214142,216708,227060,261216,273873,298687,290897,333888,343509,335392,375780,413850,431259,442559,484244,474869,490939,547248,539881,560936,575761,681327,640863,698636,704550,749042,804356,857184,837877,790904,849606,916537,960406,959819,977114,1013171,1046166,1122965,1046939,1291083,1208952,1211520,1279118,1295472,1348897,1317708,1391092,1457188,1482756,1562144,1513621,1550296,1498887,1658011,1710605,1715783,1807833,1830846,1862069,1894148,1985058,2041148,2115059,2070525,2212150,2253136,2160184,2199245,2250690,2302075,2425842,2511761,2434512
261,635,1331,3433,5512,8760,11348,14233,21862,24443,31711,35751,43844,48454,57631,65217,74558,81103,92888,107296,123063,122982,134806,149290,162517,193128,202664,216880,217014,231783,257381,274258,303370,290178,331438,347187,355158,375466,422351,427586,446182,487245,479426,491040,545037,533338,596224,597396,606862,641383,702817,703111,745900,807265,850426,864256,782979,837314,917998,958852,939681,963414,1020357,1024650,1083474,1123742,1189259,1206573,1157004,1297694,1300800,1290717,1411340,1404215,1495359,1499811,1535901,1522907,1596383,1503050,1659289,1726345,1815338,1856787,1834707,1955559,2000030,1981611,2055709,2073591,2094478,2207486,2149286,2175612,2337404,2381862,2397410,2432843,2512046,2448605
290,649,1334,3406,5424,8673,11167,14420,21088,24234,31327,35425,43094,47286,56106,64821,73661,80169,91735,107288,122715,123723,134763,154638,166848,174417,199996,215416,220114,229638,261004,280356,298543,286616,334865,359733,344841,369492,400347,405969,446065,477333,476265,486911,542900,541327,615776,611603,596134,645157,700900,699396,787936,782468,789021,828605,802301,847623,917495,961948,940577,974216,1022887,990352,1063038,1077162,1195481,1191149,1153526,1300864,1307638,1292906,1338448,1400917,1472968,1446583,1544681,1554069,1575387,1514828,1774869,1715531,1782477,1773133,1839573,1927678,1935729,2009502,2033939,2110830,2152900,2157588,2179365,2266431,2310645,2439780,2434991,2425197,2505269,2416740
254,619,1329,3378,5269,8450,11086,13634,20744,23064,31140,35305,42788,46876,56566,64730,73127,81952,93459,107025,123030,127683,133779,151130,169763,173528,205404,215185,217963,227904,258171,279839,297572,293671,335302,354573,344720,366383,404871,447212,443478,486595,477215,491445,540336,552376,586920,586849,597125,645509,705422,701485,739693,779170,845601,821748,807456,849534,911247,959606,984846,975335,1023359,1060322,1063524,1070652,1186361,1229696,1176259,1279936,1358281,1284603,1357429,1402306,1489736,1460898,1549649,1616898,1603877,1535773,1633162,1761657,1759716,1832638,1826368,1884951,1904196,2045118,2042126,2063667,2117004,2136403,2191847,2245064,2268565,2330285,2715937,2383303,2452885,2394892
