809.141,1563.642,2488.324,3745.08,4481.359,5563.769,6728.297,9912.224,9170.467,10419.165,13288.364,14705.973,15186.929,16310.754,17695.441,19128.193,20657.096,21441.819,22817.111,24457.424,23814.254,25548.79,26680.706,28382.405,28983.393,30872.429,31975.997,33750.927,34911.997,37028.25,38381.37,39507.705,42178.261,42411.132,44151.674,46452.101,47992.124,49278.885,51091.303,54205.248,56207.241,57774.503,59349.192,60107.327,62209.907,63755.856,65624.987,66451.284,68733.368,70428.117,71408.285,73851.57,75825.888,76179.665,78514.232,78466.378,81549.829,83307.165,84291.119,87437.675,87239.838,89208.036,90640.37,91311.61,93798.684,95245.743,97254.749,99859.046,102238.097,103234.465,105375.708,107195.548,108733.97,109930.827,111268.757,112648.63,114193.474,116613.507,119105.319,120647.156,122188.133,123575.15,124897.452,126996.986,128867.13,131910.133,133606.848,134692.462,143811.271,137118.528,139796.284,141595.171,144412.141,145079.465,147440.226,148928.019,150775.219,152638.595,154702.025,156972.848
10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
2547,1921,4005,4404,6710,7581,9061,10762,12239,13626,14707,23019,28400,20583,22095,22798,24176,25090,26091,34670,30026,31904,32594,34662,33315,35585,38195,41429,40682,45297,49642,44544,47306,50399,49638,59613,54353,55826,60164,64104,76001,68796,69385,73367,78118,72299,78598,79803,87017,88680,89468,90269,88028,94335,94235,84008,97392,102836,89098,110316,92475,92812,93794,94787,99580,104484,101638,108631,114810,111410,109138,112793,110747,114483,111754,118196,118683,121502,121214,128356,129323,127821,128525,135483,137168,136509,132470,136920,135721,142506,146296,145674,150043,146484,180392,187473,181421,189468,173546,176522
1286,1448,2283,6149,6959,6212,9193,8256,11509,11686,12836,21234,17636,32996,25693,21916,30624,32155,29671,33813,38664,35614,29655,32975,32870,36724,36390,38617,37939,44397,41754,42873,45334,47016,48987,51759,54326,52637,54887,72068,63165,73641,76273,77179,76865,78265,81240,83541,91054,86087,83295,93708,90359,90454,89623,86237,103930,94030,88639,105811,91083,90368,102048,114381,106127,97702,100062,116335,102813,107349,107629,115734,112077,116265,114123,112962,115860,116974,120502,137154,120573,127923,146164,131585,133038,132827,132198,134152,134009,139541,140754,138745,145184,148710,148943,156234,169667,156038,150084,151573
1161,2102,2752,6110,3874,5666,6610,7757,13194,11334,15519,20312,14376,27594,23850,26008,27994,32764,30726,34465,34089,28815,29470,30441,42809,33157,33843,38433,38952,40642,40451,44626,43587,45531,51384,49019,52403,50875,52546,58805,57820,58709,66644,60542,70563,66311,67141,66801,70488,71881,70352,73271,75748,76004,81534,79176,136023,82504,87739,91645,88876,96253,89177,94398,94951,94512,98907,102837,103586,106256,106031,104841,107508,110968,111784,119678,115270,119570,120059,128525,136090,122974,120498,128649,131207,132204,127940,130678,131587,137976,138063,144153,143504,148009,142780,143198,148204,157543,146113,149349
1038,1223,1907,4370,4586,5434,6393,8251,14565,13583,16980,22501,14163,26726,24345,26407,30523,23996,32713,26230,30693,27916,28434,30752,31225,33422,34063,38790,37385,38214,38445,40960,42066,44182,46724,46508,52295,48502,52131,54273,54408,67981,60444,60580,63562,62138,63531,66265,71041,69330,73134,88600,76189,76580,75874,79874,87707,85163,83375,89333,87282,89016,92305,94763,94124,103072,98577,101580,105832,103645,106462,103114,109008,108670,108409,110941,112215,120807,120183,122416,125836,123775,121016,134023,128169,131942,129663,128367,130928,135381,138912,138894,144117,141978,144532,157450,153021,159754,147643,153958
1063,1223,2693,6696,4487,5403,10290,9644,14483,13989,18555,18108,20577,24865,20123,36681,20700,22504,21715,23359,24640,28366,30654,29878,30071,33244,34727,36192,38277,44686,41333,40954,41177,45133,44595,46471,49303,49016,53141,54415,53832,55786,57595,60901,61900,62336,65551,69497,70010,66864,76328,75857,73254,74738,78215,79659,83158,80834,84495,97254,87528,88735,89046,97248,92517,93257,96424,101480,98119,100674,102754,103661,108677,112813,107898,112746,115395,116680,114950,123815,124334,124785,122806,127785,125877,128406,128853,130580,129803,137831,140329,138623,141232,155226,146870,141959,157452,153834,155895,150327
1000,1918,1986,6648,4569,5339,10659,11750,13331,13840,17051,17539,18651,20531,16534,15778,19790,22625,21610,22792,23772,28352,26158,29932,30864,31287,31435,34642,38002,38495,37319,42946,41455,42837,44553,47746,54039,52020,50443,53455,54913,58934,58069,57641,60694,63819,63803,64547,67981,69352,69415,73772,76422,89739,75462,80172,78996,84064,82776,86631,88134,87312,89511,94423,93860,96991,99295,102914,101309,103565,104886,101733,111734,107949,107959,110828,114161,125431,117914,120342,124473,122699,120155,139921,127507,129629,135489,137455,132785,135844,135748,140293,142281,138970,147594,141199,146852,162794,144441,146961
1136,1199,4332,4865,5683,8881,13518,10104,15184,15528,12773,18363,20814,14492,17484,16489,19080,19846,23530,40337,23052,25613,25921,28835,29145,31389,31717,36751,34741,39141,37281,39137,41576,43867,57217,45693,49581,49655,51198,51688,54359,64258,64595,58152,59224,62477,64259,64112,69022,68461,72834,72718,80352,74464,75998,76035,84515,86998,82464,85506,85165,88853,90818,92221,92400,93441,96184,100033,96267,101047,103449,103405,106903,109359,106271,116969,116537,113890,114389,123140,122878,122816,127592,125657,127625,130607,129345,129610,134650,137550,137826,140845,140418,138858,144811,146038,147427,150362,146990,151740
1084,1240,1872,6894,7283,7806,8393,12353,9681,15454,11170,12582,15524,15241,15174,18234,18792,22631,20836,23917,22951,26389,28840,29652,45259,31438,32856,37341,35205,36968,36868,41040,39519,54869,44782,45385,49024,46801,50089,51612,52494,56343,55782,60084,61745,63301,64569,65766,71015,66484,68739,74396,71426,74050,78548,75657,80188,80357,84247,86070,90808,87965,91708,91999,93906,94562,97218,98032,103630,102262,125072,105159,109091,108224,106967,109402,111772,112605,117526,129892,128345,123908,119640,128656,126753,134227,127047,128007,130146,135260,136143,142465,145782,138588,144565,144298,147690,148889,146171,148571
