132.896,463.668,965.099,1739.263,2742.274,3939.699,5521.386,7512.729,9537.375,12336.357,15235.33,17307.966,20538.375,23877.253,27447.825,31076.327,34677.233,39334.095,43934.65,47758.179,52895.855,57588.333,63216.625,68635.647,74125.858,80397.995,85975.962,92766.983,99388.916,106249.853,112293.849,119718.523,127306.298,134982.565,141875.176,150498.422,159583.275,167483.784,175221.566,183789.769,193397.616,201964.436,210984.595,221621.884,231193.652,241614.584,250342.554,260893.338,271217.999,283302.007,293274.238,305997.678,319753.656,328553.368,340272.171,353358.381,365144.238,376480.142,391202.828,404563.717,419060.618,432022.459,446375.872,460617.649,475224.714,489849.889,502583.956,516412.829,533791.505,547489.897,563962.919,581106.372,594591.298,611847.114,625441.303,641806.327,659557.985,674060.7,695866.635,711224.339,727367.628,743906.176,762843.695,780842.828,799360.184,816849.668,833999.963,854636.334,873974.443,893302.866,912830.898,935424.984,956341.673,976716.234,998434.671,1017449.685,1038728.664,1060292.444,1077968.414,1097211.175
10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
792,1058,2001,2943,4250,5821,8059,10016,13147,14814,17577,21029,23626,26199,28767,32941,37299,43509,45503,49737,54540,58931,67414,71754,88758,83090,89085,93552,104051,108963,112088,122406,129958,137811,140668,154023,158439,172426,175878,196016,191020,199842,208721,218439,227810,282296,247638,257688,274822,289704,289713,302643,328286,323925,334823,429483,386395,419000,400017,397070,422023,446993,507981,450349,464308,481816,533153,526035,545884,536287,564711,608542,596778,620782,611644,630994,664948,727806,696059,696859,710895,749270,766655,769051,804833,805949,818108,839036,859013,875006,916545,939582,984637,955466,1005348,993413,1046584,1061254,1140274,1105210
403,769,1281,2133,3461,4812,6929,9138,11482,13916,16687,20094,23036,25332,45667,32118,36153,42581,44428,48889,54064,58272,65652,70705,72283,82290,88477,94690,101300,108314,111658,121344,129075,137004,139983,152588,156922,169551,172302,181008,190055,198889,207422,217391,227459,232001,248524,257229,276210,294228,291460,301857,314977,325978,334278,359807,389189,370736,391452,396778,421469,456326,424661,457088,465942,477340,506440,517923,519246,533954,566050,580807,597597,650358,641985,631456,663745,674765,698245,692278,712423,748088,769809,769093,802177,819186,815438,851129,856121,871899,914642,924001,979200,951804,998342,1043707,1037575,1070429,1064755,1105340
221,498,970,1774,2869,4207,6197,8549,10617,12907,15700,19232,21952,24514,42381,31324,35135,42143,43983,48144,52970,57190,64556,69890,71471,81157,88283,91538,100317,107021,110217,122929,128521,136070,138823,153631,156339,185185,171502,180064,191869,198093,206885,219001,229154,230810,245947,258616,273234,278082,288571,303313,311626,322443,335677,348028,349249,371059,374268,398525,425118,411196,425447,449949,463199,504250,491730,518874,520626,557262,565609,581912,594354,595927,626446,625523,664858,660794,696442,692947,711788,746150,747262,785308,800785,843338,813670,857877,856108,873441,914983,926692,957234,983624,979319,1052522,1039014,1085019,1141980,1125856
136,433,921,1727,2659,4117,5844,7946,10098,12325,14854,18294,21216,23852,26324,30486,34312,40864,42799,46823,52172,56331,63796,74534,70855,80674,88871,90865,99976,106785,109720,120041,129936,135570,138366,150881,155550,159509,171054,181903,188700,197569,207496,216240,226268,264992,250269,258378,280508,288740,288199,299802,312316,321638,333255,350642,349027,369447,436950,395974,414285,456364,461495,451698,464576,503578,489097,518925,519465,547794,562891,583414,595992,597737,627598,626275,735634,661526,695034,741648,708751,750060,941248,784989,801692,799997,814659,858106,892365,895027,914278,977692,955919,1003325,971700,1018254,1040826,1044886,1052831,1139679
135,415,917,1698,2631,3920,5686,7785,9806,12132,14561,17934,21287,23322,60176,30190,33956,40497,42505,46691,52049,55883,73723,68908,72888,80595,86160,90444,99446,107684,109575,119900,127644,135386,140911,152876,157389,161471,191850,179968,204108,199373,205982,216293,226191,293328,245429,258475,265184,277026,292672,299675,311796,323754,333181,350126,392165,369005,383499,396971,508727,430994,451448,446996,463310,518885,490734,520342,539950,548903,563524,583862,596004,598155,630288,651300,652654,660946,695494,737688,710854,761556,726519,784592,813117,798968,814752,857933,878328,896360,914930,909365,961542,1003199,971055,1018672,1039175,1046653,1052716,1074768
138,425,936,1692,2619,3877,5638,7690,9783,12021,14485,17663,20809,23159,28883,29912,33847,40091,42383,46461,51456,56246,59955,68644,107495,80537,85993,90630,99449,106146,109271,120026,127299,134965,138246,161625,155263,201845,175738,179701,193593,197516,205809,215950,226053,261945,248999,255767,267042,277013,288169,299951,315261,322043,336805,349157,371126,384798,385784,395684,399503,421553,465312,451886,464273,490861,489138,533444,533018,547894,577064,568078,594639,595499,628559,661785,642531,660167,705699,711219,710872,746295,764947,782064,760760,798645,814670,856959,878320,895970,970831,911034,932100,975769,1004418,1016834,1039260,1058262,1053105,1072782
137,423,909,1658,2595,3920,5553,7667,9709,11999,14395,17621,20796,22999,49472,29766,33714,40050,42374,46482,51972,55892,59813,68753,70378,80613,85933,90326,98939,106030,109342,119553,127057,137101,138036,142505,155166,159123,178252,179270,193707,197709,205529,217840,226008,236445,244695,259201,265111,277122,288178,301081,310552,321038,335570,346127,359331,379778,383018,395372,444077,423198,434276,483287,462721,491752,490175,512441,534135,548373,561338,565130,595482,621875,629706,659175,644852,661023,733698,713516,709774,780283,813846,783837,758818,825187,870896,858248,876373,896458,891637,910006,934358,984017,998159,991012,1040709,1079264,1091382,1073799
137,421,925,1626,2586,3910,5558,7716,9666,11969,14235,17659,21034,23025,41908,30039,33681,39779,42309,46384,51321,56019,59863,68549,70208,80377,85833,90351,99119,106078,109522,119679,127301,136936,138159,142761,154787,158823,175504,179581,193470,197701,206185,216267,227185,235994,245122,271885,264997,278946,287664,299263,310710,323683,332802,346082,357667,379458,383228,396552,420374,421563,435837,493388,462570,489843,488834,502986,532358,547186,548443,604026,596643,610655,627227,642288,645521,661338,674999,711769,735137,726334,758073,787957,827273,825599,854897,868958,878257,901366,907880,910375,931024,951148,997425,1009649,1038112,1030010,1082353,1071943
