303.411,726.37,1167.201,1699.824,2330.563,3124.787,3745.692,4466.938,5099.697,5785.473,7684.457,7407.234,8278.656,9071.006,9698.079,11478.009,12076.542,13514.041,14939.529,16406.579,16654.647,17588.831,18544.844,20249.083,20917.572,22199.355,23216.32,24320.38,25937.587,26756.114,28551.515,29410.127,31131.349,32301.376,33689.835,34848.266,36318.091,36579.813,38728.059,40883.884,42100.208,43943.266,45297.509,46589.963,48548.951,49737.92,51582.63,50781.385,54679.394,53881.57,56980.704,59254.235,59657.498,61450.322,63003.46,65154.297,66186.048,68054.161,67773.466,71139.064,72788.194,74665.846,74847.829,77303.049,78270.801,80782.271,81954.946,83592.1,84867.748,86948.421,88714.944,90270.062,91921.681,93625.381,95320.944,96480.32,98792.432,100308.626,101762.084,103556.511,104073.578,106890.13,109435.669,109736.587,112415.818,113749.465,114013.935,116794.87,116965.152,119471.841,121154.561,122635.686,122979.933,125581.037,127892.232,128761.644,130641.241,133376.838,134219.898,136208.656
10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
1258,1609,2393,3094,4233,6402,6696,7906,8812,10131,10927,13276,13636,14862,16305,17926,19816,27319,29064,30009,25992,26822,28573,28853,32154,32928,33333,35927,37636,41472,39413,39503,44119,47848,46382,50380,50366,54305,52999,56845,58640,60645,59098,61897,66473,65875,68668,64867,68141,71160,74355,79101,77712,83715,81107,89463,85108,88911,81847,92477,92358,96416,88576,99940,93651,104515,101965,109237,109302,110030,112676,115094,120702,117774,118994,121369,126803,126089,128126,128564,133209,131856,134234,129464,136927,137407,125228,140460,132390,136683,136217,136012,139644,139258,141956,143608,145427,147518,149880,154515
554,1088,1609,2086,2827,4927,4641,5850,6828,8274,8659,11216,32404,12624,13486,15267,20902,25144,26680,27265,27033,34219,30402,31158,33767,36251,34492,37810,87192,43125,42846,42245,46113,48466,49982,53299,98733,47331,55498,55867,55980,68833,59957,58704,76575,67830,66882,62424,71636,66764,74213,72435,76759,74768,82233,76419,81315,81038,79742,84258,87308,86401,86936,91522,89366,90872,112443,96193,94772,99981,99952,101209,103042,104195,103180,107124,112366,110570,111876,113215,119961,117882,119753,116286,123933,124010,141356,123734,128572,127618,133456,132869,135260,139367,139607,142759,143732,146531,145925,147436
457,775,1301,1746,2340,4504,3946,4879,5743,6749,7334,9485,12227,11223,14747,17356,19523,23618,30979,25851,25412,25544,28283,29747,39070,29635,34652,33350,37593,42005,40759,40858,46848,39481,40065,42842,43423,45327,46142,48037,57083,52989,50832,52394,57189,57000,59360,59612,60404,63999,64602,66608,68236,69178,71534,72975,74339,81733,77401,79535,80775,82045,84421,88934,87295,93540,90885,96608,93536,96556,96634,98348,100722,102392,102286,104842,110079,108337,109965,111711,112823,115557,118192,113912,121381,125819,123317,120451,127020,125143,130218,131113,133144,134477,139675,138767,139467,141845,142230,145998
356,733,1214,1670,2284,4700,3798,4635,5369,6191,7088,11586,11667,14108,13396,16816,19259,22067,24022,25283,26030,26459,25824,24894,24608,26518,26877,28525,32002,33718,33217,39156,37526,37966,42016,41386,41833,44012,44578,46463,53976,51243,49538,64741,55985,55335,57578,57795,58816,62719,62509,64624,66112,67622,70527,70840,72649,74539,75425,77120,78808,80931,82010,92067,84944,87968,87435,89742,90943,93755,94381,96808,98169,100412,99303,107793,120896,106727,107553,109015,110988,112743,115476,112338,118958,120678,121301,118289,124632,124137,128432,131599,132944,132348,134506,136488,136993,139806,143785,143303
323,728,1201,1592,2264,4796,3771,4501,5273,5945,9428,10938,11255,14070,13538,15313,13751,20970,23274,24161,18513,21061,20484,22271,23079,25380,25646,27679,28380,32557,31944,35582,35858,36600,37107,44932,40345,41825,42717,44693,55176,49802,47880,50487,54872,54025,56199,57027,56614,61001,60909,62488,65600,66589,73877,69695,71810,72925,74157,75787,82706,83780,80826,84364,83528,85603,85607,87336,89042,92277,93455,94319,96394,98359,97480,100847,103443,105447,105822,108062,109390,111439,113207,115681,117365,118421,120076,117639,123342,123894,127471,127747,128509,131669,133356,134499,136308,138077,139415,142284
290,702,1176,1588,2258,4443,3714,4475,6840,6571,9571,11401,13050,11933,14353,11259,13027,20715,22469,23089,17869,18684,19765,21435,22354,58841,24570,26125,27758,31083,30769,31013,34453,35311,35551,39102,39200,41033,41359,43720,48041,49261,46828,53641,64317,52568,55089,55775,55349,59812,60432,61492,63657,64799,66999,68712,69853,71221,72367,74612,75659,78387,82136,83253,82815,84984,85212,86877,87255,90582,91945,93842,94657,96916,100987,99291,102193,108932,104534,107363,111993,110200,118413,109823,116726,117519,118418,116255,121607,120126,125712,127011,128006,129746,132523,133956,134853,137648,139223,140672
287,708,1191,1591,2262,4684,3716,4734,7258,8138,9900,10263,11512,9451,11243,11101,12510,20366,21369,22348,17378,18260,19362,20953,21792,23410,23760,25554,27387,30558,30284,29924,33773,34204,35057,38280,38937,42625,40092,42582,44671,48751,46113,48822,48721,51382,53972,54346,54642,58280,59725,65043,62492,64023,66078,67482,68702,70044,71777,74026,75338,77780,78554,81830,81809,83445,84380,94583,86276,89870,96273,97171,94372,95793,95620,98758,105748,103139,104448,106589,107578,109309,112193,109540,115817,116243,117840,115764,120830,119889,127845,126221,127046,128693,131989,133627,134180,136869,137699,139588
305,699,1191,1602,2259,3058,3719,6557,7593,8488,8244,7581,9861,9206,9976,10970,12167,20276,21055,22607,17284,34385,19053,20482,21523,23019,23337,25207,26383,29638,29517,29445,33198,33500,34150,38213,37572,40501,39312,41866,45723,46962,45445,47977,53627,50823,52933,53739,53660,57299,58366,59954,61695,63619,65110,67003,68541,69226,71395,73281,74397,76903,77890,81261,81211,82798,83205,90255,86007,89105,90747,91910,93009,96042,109686,98064,100334,102327,103603,105715,119351,114748,111202,123000,119661,116038,117146,121480,122463,118750,125045,125382,126537,128505,131620,132890,133583,136300,136969,142460
