46,118.7,254.9,426,632.5,900.7,1335.4,2025,2579,3111.8,3672.9,4833,5364.3,6159.7,7114.6,8108.2,8695.5,9438.7,10455.1,12334.7,13192.6,13939.5,15402.2,16422.4,17363.8,19048.3,20367.6,21305.5,21966.3,23438,24858.2,26938.7,28407.3,29840.1,31011.4,32957.9,34138,35607.7,37365.1,38826.6,40871.6,42397.4,46694.7,46098.8,48782,50023.9,51804.6,53814,56239.7,57528.7,59085.4,62823.7,64501.4,66908.4,69993.8,70852.7,73915.3,76449.4,77721.4,80184.7,81320.6,85779.6,86913.5,88443.8,92756.6,93856.8,97268.8,99398.2,102782.1,105859.4,110112.8,111199.2,113886.3,115520.4,119104.7,121574.1,123071.1,127539.8,131913.6,134469.4,137169,139637.6,144330.3,147089.1,149741.2,153754.1,155548.2,159510.3,162878.6,165449.8,167791.2,170604.5,176889.7,192881.3,196231.6,186931.1,189497.5,194842.9,197270.9,198436.3
10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
300,600,900,1500,2100,2600,2900,3700,4400,4900,5800,6800,7200,8300,9400,10100,11100,11600,12300,14700,14900,16300,17600,19000,26900,21400,23000,24100,24400,26000,27400,29500,31400,32300,33400,36600,36800,38700,40300,42200,44700,45300,47800,50500,51000,54400,54800,59600,62600,62200,63500,68000,69000,75200,73700,76100,79500,82000,84000,85800,85300,91200,94500,99000,97100,101000,103700,111500,107500,126800,116300,114900,130600,124700,132300,128600,129000,141600,137300,142300,141900,151000,158600,160900,160100,164700,164600,178800,169700,174700,174800,212700,182200,201100,197200,197100,200800,206000,203800,209000
100,200,600,1100,1600,1900,2600,3200,3800,4300,5200,6100,6700,7600,9000,10600,10400,10900,11700,14100,14300,15600,17200,20500,19800,21200,22500,23400,23900,25700,26900,29500,33000,31500,32500,35700,36500,38400,39700,41200,44200,45100,47200,48800,51000,53300,56900,59900,60700,61400,63200,70300,70300,74000,75100,75300,78700,80800,83500,91700,85000,90500,96200,93700,97000,100600,102700,104800,106600,112200,117500,116000,121400,122800,131300,130900,128600,139700,139500,143300,141300,150000,156400,157400,161200,161400,163800,178400,168500,175900,191900,179900,184900,190600,193400,196400,198100,208700,204700,210000
100,200,500,800,1300,1700,2200,3000,3500,4200,4900,5900,6500,7300,8600,11700,10000,10500,11400,15400,13900,15200,16900,18000,20600,20300,21900,23100,23500,24900,26400,31100,30500,31200,32100,35100,35700,40000,39200,41000,43500,46600,46600,49100,53300,53000,56300,58500,61000,61400,62700,66400,67800,71400,74800,79600,78600,84000,82900,153200,84200,89500,91400,93100,98700,102400,104600,106900,106000,117500,116100,119700,121200,123700,128100,174500,128600,136700,136100,146200,140900,147900,153200,155400,154400,158600,163500,167900,168800,170700,188100,178500,181200,196400,197700,196200,195400,209600,200800,210100
100,100,500,600,1200,1700,2100,2900,3400,3900,4800,5600,6300,7200,8200,11300,9800,10500,11000,13200,13700,14800,16600,17900,18700,20100,21700,22700,23200,24800,25900,28600,30500,30800,32200,34900,35400,37000,39000,41700,43000,43900,46600,47900,51700,52500,53000,59000,59000,63200,62600,67600,69100,73200,71200,76500,80300,80300,82800,85600,85600,89800,91400,95200,95800,101800,101800,109900,106100,114000,115100,113800,122200,121200,125700,162800,127900,134400,135700,144200,145800,144200,152200,153100,153900,159600,163000,164900,164600,173000,179600,174800,181000,192900,192400,195900,194600,209800,198400,203600
100,100,400,600,1100,1600,2100,2700,3400,3800,4700,5500,6200,7100,7900,10900,9700,10200,11100,13000,13600,14800,16700,17900,18500,19800,21600,22600,23100,24600,25600,28200,32400,30600,31700,35000,39700,36900,39500,42500,43000,43700,46500,48800,56000,52500,52800,57600,58600,60400,64700,68400,66300,70200,70800,74100,79800,80300,82500,86500,84100,89200,91100,92900,95500,98800,99300,104100,105900,111900,115000,113500,118400,119100,125400,154000,131000,136600,135400,144000,140200,146500,152100,153800,154000,156900,162900,167000,164400,170000,175500,173800,180800,190400,201000,195700,194900,205900,198100,200600
100,100,300,700,1100,1700,2100,2600,3200,3700,4700,5200,5800,7000,8000,8800,9500,10200,10900,12900,13500,14800,18300,17800,18300,19700,21300,22600,22800,24600,25700,28100,29500,30500,31700,34700,37000,37100,40700,40400,42700,43200,46200,47800,53000,52500,52600,58400,60700,60500,63700,65800,65900,70300,71000,74100,75800,80100,82400,86400,81900,89200,90800,93400,95600,99600,104600,104300,105900,108900,114900,113400,116300,118800,125200,140900,124500,133700,135100,140700,140000,143800,152000,149700,152400,157200,162900,160700,164200,170200,172100,171600,180900,189900,202100,195700,194700,211400,198900,200300
100,100,300,600,1000,1500,2100,2600,3300,3600,4500,5300,6000,7100,7900,8600,9800,10200,10700,12900,13300,14500,16100,19600,18100,19500,21000,22200,22600,24500,26300,29700,29300,30600,31600,34400,40800,39200,38500,40200,42700,43200,46300,48100,58600,52100,53400,56900,60300,60100,61600,65700,65800,75200,70700,74000,75800,84600,82100,82300,83300,89100,90400,90700,95500,97700,101400,104000,105600,108900,114600,113100,116400,118500,125700,123900,124700,133400,138200,140600,139900,143700,151700,149400,152900,156600,162700,160100,167000,169500,172200,197700,180400,191900,195300,198400,200500,209700,202200,200200
0,100,200,700,1000,1600,1900,2400,3200,3600,4400,5100,5900,6900,7800,8600,9600,9900,10800,13000,13300,14400,16200,16900,18000,19600,21300,22200,22600,24300,26200,27400,29200,31100,31500,34200,35400,36600,38100,39800,44300,44400,46100,48100,49000,52300,51500,60200,57300,60100,63600,65700,65900,70400,70900,73800,75700,79800,81700,82100,118000,89100,90600,93900,95000,98000,101100,105500,105500,108400,114700,116000,116300,117500,127200,124100,124300,133600,134900,140500,140100,143400,152000,149300,150600,156600,163000,161600,168000,169600,171900,183000,194800,191500,191700,195200,195000,206100,201900,200200
